date;categoryName;payee;comment;outcomeAccountName;outcome;outcomeCurrencyShortTitle;incomeAccountName;income;incomeCurrencyShortTitle;createdDate;changedDate;qrCode
2021-02-17;"Продукти / Вода";"My Water Shop";;"Monobank";"180";UAH;"Monobank";"0";UAH;"2021-02-17 10:28:59";"2021-02-22 13:31:49";
2021-02-16;"Подорожі / Білети ЖД";"Укрзалізниця";;"Monobank";"310.82";UAH;"Monobank";"0";UAH;"2021-02-16 15:27:59";"2021-02-22 10:21:16";
2021-02-15;"Фріланс";"Igor Voitenko";;"Monobank EUR";"0";EUR;"Monobank EUR";"615.96";EUR;"2021-02-15 12:54:09";"2021-02-15 13:05:26";
2021-02-15;"Зарплата";;;"УкрСиббанк";"0";UAH;"УкрСиббанк";"76809.69";UAH;"2021-02-15 11:36:42";"2021-02-15 11:40:21";
2021-02-15;;;;"УкрСиббанк";"21801.13";UAH;"Monobank";"21801.13";UAH;"2021-02-15 12:21:34";"2021-02-15 13:05:54";
2021-02-15;"Квартира / Комуналка";"OK ZHEMCHUZHYNA ARKADI";;"Monobank";"2326.86";UAH;"Monobank";"0";UAH;"2021-02-15 10:48:13";"2021-02-21 17:35:26";
2021-02-15;"Проїзд / Таксі";"Uklon";;"Monobank";"65";UAH;"Monobank";"0";UAH;"2021-02-15 10:51:06";"2021-02-21 17:35:26";
2021-02-15;"Проїзд / Таксі";"Uklon";;"Monobank";"66";UAH;"Monobank";"0";UAH;"2021-02-15 11:35:19";"2021-02-21 17:35:26";
2021-02-14;"Підписки / YouTube";"YouTube";;"Monobank";"99";UAH;"Monobank";"0";UAH;"2021-02-14 07:56:35";"2021-02-28 12:18:37";
2021-02-14;"Різне / Подарунки";"Make My Cake Cafe";;"Monobank";"490";UAH;"Monobank";"0";UAH;"2021-02-14 09:52:15";"2021-02-21 11:07:10";
2021-02-14;"Продукти / Супермаркет";"Таврия В";;"Monobank";"183.07";UAH;"Monobank";"0";UAH;"2021-02-14 10:15:09";"2021-02-21 11:07:10";
2021-02-14;"Проїзд / Таксі";"Uklon";;"Monobank";"69";UAH;"Monobank";"0";UAH;"2021-02-14 19:44:12";"2021-02-21 11:07:10";
2021-02-14;"Кафе та ресторани / Стандартний";"BarBoho";;"Monobank";"455";UAH;"Monobank";"0";UAH;"2021-02-14 19:43:00";"2021-02-21 11:07:10";
2021-02-14;"Проїзд / Таксі";"Uklon";;"Monobank";"73";UAH;"Monobank";"0";UAH;"2021-02-14 15:38:04";"2021-02-21 11:07:10";
2021-02-14;"Кафе та ресторани / Запланована туса";"OBLAKA";;"Monobank";"998";UAH;"Monobank";"0";UAH;"2021-02-14 17:39:19";"2021-02-14 17:39:40";
2021-02-14;"Кафе та ресторани / Стандартний";;;"Готівка";"30";UAH;"Готівка";"0";UAH;"2021-02-14 17:39:02";"2021-02-14 17:39:40";
2021-02-13;"Продукти / Супермаркет";"Сільпо";;"Monobank";"163.65";UAH;"Monobank";"0";UAH;"2021-02-13 17:05:59";"2021-02-20 16:36:35";
2021-02-13;"Різне / Інше";"Нова пошта";;"Monobank";"46";UAH;"Monobank";"0";UAH;"2021-02-13 17:00:22";"2021-02-20 16:36:35";
2021-02-13;"Різне / Інше";"Дарія Б.";;"Monobank";"0";UAH;"Monobank";"46";UAH;"2021-02-13 17:20:51";"2021-02-13 19:05:50";
2021-02-13;"Різне / Інше";"Дарія Б.";;"Monobank";"46";UAH;"Monobank";"0";UAH;"2021-02-13 17:21:14";"2021-02-13 19:05:50";
2021-02-13;"Коригування";;"Account balance autocorrection";"Monobank";"0";UAH;"Monobank";"25";UAH;"2021-02-13 11:19:06";"2021-02-13 11:19:07";
2021-02-12;"Кафе та ресторани / Стандартний";"Varvar Bar";;"Monobank";"499";UAH;"Monobank";"0";UAH;"2021-02-12 21:34:29";"2021-02-13 09:59:31";
2021-02-12;"Проїзд / Таксі";"Uklon";;"Monobank";"100";UAH;"Monobank";"0";UAH;"2021-02-12 19:27:33";"2021-02-12 20:21:16";
2021-02-12;"Кафе та ресторани / Стандартний";"KAFE TRAVELERS COFFEE";;"Monobank";"527";UAH;"Monobank";"0";UAH;"2021-02-12 23:20:24";"2021-02-13 11:19:07";
2021-02-12;"Проїзд / Таксі";"Uklon";;"Monobank";"100";UAH;"Monobank";"0";UAH;"2021-02-12 23:37:41";"2021-02-13 08:00:46";
2021-02-11;"Підписки / Мобільний";"Київстар+380681215819";;"Monobank";"150";UAH;"Monobank";"0";UAH;"2021-02-11 16:08:31";"2021-02-11 16:29:24";
2021-02-10;"Продукти / Супермаркет";"Сільпо";;"Monobank";"875.95";UAH;"Monobank";"0";UAH;"2021-02-10 22:11:40";"2021-02-10 23:11:15";
2021-02-10;"Кафе та ресторани / Стандартний";"Chili";;"Monobank";"444";UAH;"Monobank";"0";UAH;"2021-02-10 21:35:50";"2021-02-10 22:10:56";
2021-02-10;"Кафе та ресторани / Стандартний";;"Чаюха";"Готівка";"10";UAH;"Готівка";"0";UAH;"2021-02-10 21:46:21";"2021-02-10 21:46:26";
2021-02-09;;;;"Готівка";"55640";UAH;"Готівка Долар";"2000";USD;"2021-02-09 12:58:07";"2021-02-09 12:58:10";
2021-02-09;"Проїзд / Таксі";"Uklon";;"Monobank";"56";UAH;"Monobank";"0";UAH;"2021-02-09 12:55:53";"2021-02-20 16:36:35";
2021-02-09;"Різне / Подарунки";"Gbar";;"Monobank";"2000";UAH;"Monobank";"0";UAH;"2021-02-09 12:27:34";"2021-02-09 12:33:03";
2021-02-09;;;;"УкрСиббанк";"56000";UAH;"Готівка";"56000";UAH;"2021-02-09 12:47:50";"2021-02-09 12:47:55";
2021-02-09;"Різне / Інше";;"Дякую, Кредобанк";"Готівка";"300";UAH;"Готівка";"0";UAH;"2021-02-09 12:32:41";"2021-02-09 12:33:03";
2021-02-08;"Проїзд / Таксі";"Uber";;"Monobank";"87.78";UAH;"Monobank";"0";UAH;"2021-02-08 09:45:16";"2021-02-08 10:24:55";
2021-02-07;"Техніка";;"Доставка навушників Sony";"Monobank";"88";UAH;"Monobank";"0";UAH;"2021-02-07 21:43:16";"2021-02-07 21:43:41";
2021-02-06;"Кафе та ресторани / Стандартний";"Хобс";;"Monobank";"167";UAH;"Monobank";"0";UAH;"2021-02-06 21:57:43";"2021-02-07 21:33:36";
2021-02-06;"Кафе та ресторани / Стандартний";"Хобс";;"Monobank";"262.49";UAH;"Monobank";"0";UAH;"2021-02-06 21:02:41";"2021-02-07 21:33:36";
2021-02-06;"Продукти / Супермаркет";"Таврия В";;"Monobank";"47.8";UAH;"Monobank";"0";UAH;"2021-02-06 15:29:28";"2021-02-07 21:33:36";
2021-02-06;"Кафе та ресторани / Стандартний";"ТРЦ «Оазис» / Oasis Mall";;"Monobank";"110";UAH;"Monobank";"0";UAH;"2021-02-06 14:20:04";"2021-02-07 21:33:36";
2021-02-06;"Одяг та догляд / Одяг";"PHavoritstil";;"Monobank";"690";UAH;"Monobank";"0";UAH;"2021-02-06 14:59:18";"2021-02-07 21:33:36";
2021-02-06;"Побутова хімія";"EVA";;"Monobank";"49.99";UAH;"Monobank";"0";UAH;"2021-02-06 15:16:02";"2021-02-15 13:30:51";
2021-02-06;;;;"Monobank";"40";UAH;"Готівка";"40";UAH;"2021-02-06 23:09:22";"2021-02-07 21:33:36";
2021-02-06;"Проїзд / Таксі";;;"Готівка";"140";UAH;"Готівка";"0";UAH;"2021-02-06 23:12:05";"2021-02-06 23:12:09";
2021-02-05;"Кафе та ресторани / Стандартний";"McDonalds";;"Monobank";"93";UAH;"Monobank";"0";UAH;"2021-02-05 20:43:28";"2021-02-05 21:12:07";
2021-02-04;"Продукти / Вода";"My Water Shop";;"Monobank";"180";UAH;"Monobank";"0";UAH;"2021-02-04 22:19:25";"2021-02-05 08:00:46";
2021-02-04;"Проїзд / Таксі";"Taxi";;"Monobank";"124";UAH;"Monobank";"0";UAH;"2021-02-04 22:34:36";"2021-02-04 23:51:20";
2021-02-04;"Коригування";;"Account balance autocorrection";"Monobank";"0.31";UAH;"Monobank";"0";UAH;"2021-02-04 11:25:58";"2021-02-04 11:25:58";
2021-02-04;"Різне / День народження";"Таврия В";"Хобс: єгєрь";"Monobank";"277";UAH;"Monobank";"0";UAH;"2021-02-04 11:06:19";"2021-02-04 11:24:14";
2021-02-04;"Продукти / Гостинці";"Gagarinn Plaza";;"Monobank";"144";UAH;"Monobank";"0";UAH;"2021-02-04 10:20:50";"2021-02-04 11:24:14";
2021-02-04;"Продукти / Гостинці";"Сільпо";;"Monobank";"566.47";UAH;"Monobank";"0";UAH;"2021-02-04 10:16:51";"2021-02-04 11:25:21";
2021-02-04;"Продукти / Супермаркет";;;"Monobank";"230";UAH;"Monobank";"0";UAH;"2021-02-04 11:25:09";"2021-02-04 11:25:21";
2021-02-03;"Підписки / Spotify";"Хобс";;"Monobank";"93.99";UAH;"Monobank";"0";UAH;"2021-02-03 09:00:44";"2021-02-03 21:12:18";
2021-02-03;"Відпочинок та розваги / Книги";"Prom ua";;"Monobank";"568";UAH;"Monobank";"0";UAH;"2021-02-03 11:40:51";"2021-02-07 21:38:06";
2021-02-02;"Техніка";"Післяплата (Нова пошта)";"Наушники Sony";"Monobank";"8943";UAH;"Monobank";"0";UAH;"2021-02-02 15:57:39";"2021-02-07 21:43:17";
2021-02-02;"Продукти / Супермаркет";"Сільпо";;"Monobank";"101.48";UAH;"Monobank";"0";UAH;"2021-02-02 22:36:55";"2021-02-04 11:25:41";
2021-02-02;"Продукти / Супермаркет";"Сільпо";;"Monobank";"279.64";UAH;"Monobank";"0";UAH;"2021-02-02 16:02:28";"2021-02-04 11:25:41";
2021-02-02;"Різне / День народження";"Алло";"Подарок Лілії Федорівній";"Monobank";"4000";UAH;"Monobank";"0";UAH;"2021-01-31 18:09:35";"2021-02-15 13:30:51";
2021-02-01;"Відсотки і кешбек";;"Відсотки за сiчень";"Monobank";"0";UAH;"Monobank";"588.09";UAH;"2021-02-01 03:59:21";"2021-02-01 10:16:27";
2021-02-01;"Продукти / Супермаркет";;;"Готівка";"22";UAH;"Готівка";"0";UAH;"2021-02-01 09:45:38";"2021-02-01 09:45:40";
2021-01-31;"Проїзд / Таксі";"Uklon";;"Monobank";"65";UAH;"Monobank";"0";UAH;"2021-01-31 20:16:56";"2021-02-04 11:25:41";
2021-01-31;"Кафе та ресторани / Стандартний";"CAFE-BAR SUKE";;"Monobank";"690";UAH;"Monobank";"0";UAH;"2021-01-31 19:52:02";"2021-02-04 11:25:41";
2021-01-31;"Кафе та ресторани / Стандартний";"CoffeeOcean";;"Monobank";"90";UAH;"Monobank";"0";UAH;"2021-01-31 18:22:23";"2021-02-04 11:25:41";
2021-01-31;"Проїзд / Таксі";"Uklon";;"Monobank";"67";UAH;"Monobank";"0";UAH;"2021-01-31 13:17:33";"2021-02-09 11:42:00";
2021-01-31;"Проїзд / Таксі";"Uklon";;"Monobank";"72";UAH;"Monobank";"0";UAH;"2021-01-31 17:13:48";"2021-02-04 11:25:41";
2021-01-31;"Різне / Подарунки";"Дашуля";;"Monobank";"200";UAH;"Monobank";"0";UAH;"2021-01-31 11:04:30";"2021-01-31 11:23:25";
2021-01-30;"Проїзд / Таксі";"Uklon";;"Monobank";"80";UAH;"Monobank";"0";UAH;"2021-01-30 16:34:50";"2021-02-04 11:25:41";
2021-01-30;"Продукти / Супермаркет";"Сільпо";;"Monobank";"771.87";UAH;"Monobank";"0";UAH;"2021-01-30 14:19:46";"2021-02-04 11:25:41";
2021-01-30;"Проїзд / Таксі";"Uklon";;"Monobank";"50";UAH;"Monobank";"0";UAH;"2021-01-30 23:16:00";"2021-01-31 10:14:47";
2021-01-30;"Кафе та ресторани / Стандартний";"Амін Мадані";;"Monobank";"100";UAH;"Monobank";"0";UAH;"2021-01-30 22:43:20";"2021-01-30 23:29:49";
2021-01-30;"Кафе та ресторани / Стандартний";"Костянтин Б.";;"Monobank";"787";UAH;"Monobank";"0";UAH;"2021-01-30 21:51:00";"2021-01-30 21:52:02";
2021-01-30;"Подорожі / Білети ЖД";"Укрзалізниця";;"Monobank";"2119.96";UAH;"Monobank";"0";UAH;"2021-01-30 14:50:26";"2021-02-04 11:25:41";
2021-01-30;;;"Тоби на чай";"Готівка";"50";UAH;"Monobank";"50";UAH;"2021-01-30 21:52:08";"2021-01-30 22:42:50";
2021-01-30;"Кафе та ресторани / Стандартний";;;"Готівка";"30";UAH;"Готівка";"0";UAH;"2021-01-30 21:51:26";"2021-01-30 21:51:29";
2021-01-29;"Зарплата";;;"УкрСиббанк";"0";UAH;"УкрСиббанк";"90905.17";UAH;"2021-02-11 16:41:03";"2021-02-11 16:41:11";
2021-01-29;"Продукти / Супермаркет";"Сільпо";;"Monobank";"646.05";UAH;"Monobank";"0";UAH;"2021-01-29 13:37:29";"2021-02-04 11:25:41";
2021-01-28;"Кафе та ресторани / Доставка";"Chilli";;"Monobank";"276.8";UAH;"Monobank";"0";UAH;"2021-01-28 16:16:59";"2021-01-29 11:08:05";
2021-01-27;"Продукти / Вода";"My Water Shop";;"Monobank";"180";UAH;"Monobank";"0";UAH;"2021-01-27 10:25:49";"2021-01-27 11:52:20";
2021-01-26;"Підписки / Google";"Google";;"Monobank";"45";UAH;"Monobank";"0";UAH;"2021-01-26 10:22:53";"2021-01-26 11:13:29";
2021-01-25;"Різне / День народження";"Єгєрвальд";"448.42857142857144 гривні на 🛌, не на протеїн!";"Monobank";"448.42";UAH;"Monobank";"0";UAH;"2021-01-25 16:40:49";"2021-01-26 11:39:20";
2021-01-24;"Відпочинок та розваги / Кіно";"Chilli";;"Monobank";"386.4";UAH;"Monobank";"0";UAH;"2021-01-24 16:51:03";"2021-01-24 22:58:46";
2021-01-24;"Продукти / Супермаркет";"Сільпо";;"Monobank";"217";UAH;"Monobank";"0";UAH;"2021-01-24 16:44:59";"2021-01-24 18:30:47";
2021-01-23;;;;"Готівка";"56420";UAH;"Готівка Долар";"2000";USD;"2021-01-23 15:17:34";"2021-01-23 15:17:45";
2021-01-23;"Кафе та ресторани / Стандартний";"MagazinVanill";;"Monobank";"141";UAH;"Monobank";"0";UAH;"2021-01-23 14:22:18";"2021-01-23 15:33:47";
2021-01-23;"Кафе та ресторани / Стандартний";"CoffeeOcean";;"Monobank";"100";UAH;"Monobank";"0";UAH;"2021-01-23 13:58:55";"2021-01-23 23:30:19";
2021-01-23;"Кафе та ресторани / Стандартний";"KFC";;"Monobank";"133";UAH;"Monobank";"0";UAH;"2021-01-23 13:30:22";"2021-01-23 15:27:15";
2021-01-23;"Проїзд / Таксі";"Uklon";;"Monobank";"70";UAH;"Monobank";"0";UAH;"2021-01-23 15:16:38";"2021-01-23 15:27:15";
2021-01-23;"Одяг та догляд / Стрижка";"BARBERSHOP LIONS LEGAC";;"Monobank";"400";UAH;"Monobank";"0";UAH;"2021-01-23 13:05:42";"2021-01-23 15:17:07";
2021-01-23;"Проїзд / Таксі";"Uklon";;"Monobank";"87";UAH;"Monobank";"0";UAH;"2021-01-23 11:23:23";"2021-01-23 11:52:10";
2021-01-23;;;;"УкрСиббанк";"56400";UAH;"Готівка";"56400";UAH;"2021-01-23 15:17:18";"2021-01-23 15:17:45";
2021-01-22;"Продаж речей";"OLX";;"Monobank";"0";UAH;"Monobank";"330";UAH;"2021-01-22 18:10:45";"2021-01-22 21:33:23";
2021-01-22;"Підписки / Мобільний";"Київстар+380681215819";;"Monobank";"5";UAH;"Monobank";"0";UAH;"2021-01-22 17:37:23";"2021-01-22 19:41:16";
2021-01-22;"Відпочинок та розваги / Книги";;;"Monobank";"413";UAH;"Monobank";"0";UAH;"2021-01-22 17:53:27";"2021-01-23 15:33:47";
2021-01-21;"Продукти / Супермаркет";"Сільпо";;"Monobank";"757.42";UAH;"Monobank";"0";UAH;"2021-01-21 15:10:31";"2021-01-21 15:48:43";
2021-01-21;"Різне / Інше";"Нова пошта";;"Monobank";"6";UAH;"Monobank";"0";UAH;"2021-01-21 14:42:18";"2021-01-21 15:48:43";
2021-01-20;"Одяг та догляд / Одяг";"LIQPAY*Luna Lingerie";;"Monobank";"220";UAH;"Monobank";"0";UAH;"2021-01-20 23:02:49";"2021-01-21 00:00:37";
2021-01-20;"Одяг та догляд / Одяг";"LIQPAY*Jasmine";;"Monobank";"649";UAH;"Monobank";"0";UAH;"2021-01-20 22:54:57";"2021-01-21 00:00:37";
2021-01-20;"Кафе та ресторани / Доставка";"Glovo";;"Monobank";"350";UAH;"Monobank";"0";UAH;"2021-01-20 15:44:33";"2021-01-20 17:17:28";
2021-01-20;"Підписки / Інтернет";"TENET.UA36";;"Monobank";"200";UAH;"Monobank";"0";UAH;"2021-01-20 09:56:28";"2021-01-21 10:37:40";
2021-01-19;"Продукти / Супермаркет";"Молоко від Фермера";;"Monobank";"65.5";UAH;"Monobank";"0";UAH;"2021-01-19 10:28:10";"2021-01-19 11:03:15";
2021-01-19;"Продукти / Супермаркет";"Сільпо";;"Monobank";"875.09";UAH;"Monobank";"0";UAH;"2021-01-19 10:21:43";"2021-01-19 11:03:15";
2021-01-19;"Квартира / Комуналка";"OK ZHEMCHUZHYNA ARKADI";;"Monobank";"2303.67";UAH;"Monobank";"0";UAH;"2021-01-19 09:53:52";"2021-01-19 10:19:24";
2021-01-19;"Різне / Інше";"Portmone";;"Monobank";"11.4";UAH;"Monobank";"0";UAH;"2021-01-19 20:14:03";"2021-01-21 10:37:40";
2021-01-17;"Кафе та ресторани / Стандартний";"MERRI BERRI";;"Monobank";"53";UAH;"Monobank";"0";UAH;"2021-01-17 15:38:13";"2021-01-17 17:08:49";
2021-01-16;"Кафе та ресторани / Стандартний";"CAFE KABA";;"Monobank";"130";UAH;"Monobank";"0";UAH;"2021-01-16 13:54:32";"2021-01-18 21:15:14";
2021-01-16;"Продукти / Супермаркет";"Таврия В";;"Monobank";"839.88";UAH;"Monobank";"0";UAH;"2021-01-16 16:09:02";"2021-01-18 21:15:14";
2021-01-16;"Продукти / Супермаркет";"Сільпо";;"Monobank";"134";UAH;"Monobank";"0";UAH;"2021-01-16 17:46:59";"2021-01-16 17:47:21";
2021-01-16;"Одяг та догляд / Аптека";"Мед-сервис";;"Monobank";"7";UAH;"Monobank";"0";UAH;"2021-01-16 17:25:43";"2021-01-16 17:47:21";
2021-01-16;;;;"Monobank";"170";UAH;"Готівка";"170";UAH;"2021-01-16 17:48:00";"2021-01-16 17:48:04";
2021-01-15;"Фріланс";"Igor Voitenko";;"Monobank EUR";"0";EUR;"Monobank EUR";"319.94";EUR;"2021-01-15 16:39:56";"2021-01-15 17:01:54";
2021-01-15;"Зарплата";;;"УкрСиббанк";"0";UAH;"УкрСиббанк";"66486.27";UAH;"2021-01-15 11:12:39";"2021-01-15 11:12:44";
2021-01-15;"Продукти / Супермаркет";"Marketkoliso";;"Monobank";"134";UAH;"Monobank";"0";UAH;"2021-01-15 21:22:26";"2021-01-17 11:05:55";
2021-01-14;"Кафе та ресторани / Стандартний";"RESTAURANT PARISA";;"Monobank";"75";UAH;"Monobank";"0";UAH;"2021-01-14 15:11:30";"2021-01-16 15:16:06";
2021-01-14;"Кафе та ресторани / Стандартний";"MERRI BERRI";;"Monobank";"145";UAH;"Monobank";"0";UAH;"2021-01-14 15:16:21";"2021-01-15 16:46:06";
2021-01-14;"Продукти / Супермаркет";"Сільпо";;"Monobank";"326.88";UAH;"Monobank";"0";UAH;"2021-01-14 11:04:07";"2021-01-15 16:46:06";
2021-01-14;"Підписки / YouTube";"YouTube";;"Monobank";"99";UAH;"Monobank";"0";UAH;"2021-01-14 07:56:34";"2021-01-30 11:24:58";
2021-01-12;"Кафе та ресторани / Доставка";"Wayforpay";;"Monobank";"283";UAH;"Monobank";"0";UAH;"2021-01-12 18:59:02";"2021-01-14 08:00:51";
2021-01-12;"Підписки / Мобільний";"Київстар+380681215819";;"Monobank";"150";UAH;"Monobank";"0";UAH;"2021-01-12 09:12:23";"2021-01-12 14:19:36";
2021-01-12;"Квартира / Ремонтні роботи";;;"Готівка";"800";UAH;"Готівка";"0";UAH;"2021-01-12 15:26:55";"2021-01-12 15:26:57";
2021-01-11;"Техніка";"AliExpress";"USB hub";"Monobank";"1595.73";UAH;"Monobank";"0";UAH;"2021-01-11 10:50:55";"2021-01-13 09:15:41";
2021-01-11;"Техніка";"AliExpress";"Кейс для наушніків";"Monobank";"71.93";UAH;"Monobank";"0";UAH;"2021-01-11 13:03:12";"2021-01-12 14:18:45";
2021-01-11;"Техніка";;"Гелексі бадс+";"Готівка";"3139";UAH;"Готівка";"0";UAH;"2021-01-11 12:00:53";"2021-01-11 12:01:06";
2021-01-10;"Проїзд / Таксі";"Uklon";;"Monobank";"58";UAH;"Monobank";"0";UAH;"2021-01-10 22:24:33";"2021-01-13 09:15:41";
2021-01-10;"Продукти / Супермаркет";"Сільпо";;"Monobank";"620.54";UAH;"Monobank";"0";UAH;"2021-01-10 15:58:40";"2021-01-12 09:12:38";
2021-01-10;"Проїзд / Таксі";"Uklon";;"Monobank";"54";UAH;"Monobank";"0";UAH;"2021-01-10 17:00:11";"2021-01-12 09:12:38";
2021-01-09;"Різне / Подарунки";;"Постєльний набор";"Monobank";"538";UAH;"Monobank";"0";UAH;"2021-01-09 14:03:41";"2021-01-09 16:41:49";
2021-01-09;"Кафе та ресторани / Стандартний";"Kadorr City Mall";;"Monobank";"163";UAH;"Monobank";"0";UAH;"2021-01-09 15:05:31";"2021-01-11 21:33:25";
2021-01-09;"Продукти / Супермаркет";"Таврия В";;"Monobank";"573";UAH;"Monobank";"0";UAH;"2021-01-09 16:48:20";"2021-01-12 14:19:36";
2021-01-09;"Одяг та догляд / Аптека";"Портавик мед-фарм";;"Monobank";"307";UAH;"Monobank";"0";UAH;"2021-01-09 16:59:05";"2021-01-12 09:12:38";
